category,slug,name,brand,affiliateLink,file_path
headsets,akg-k99,AKG K99,AKG,,/home/user/quakesettings/src/content/headsets/akg-k99.yaml
headsets,apple-airpods-pro-2nd-gen,Apple AirPods Pro 2nd Gen,Apple,,/home/user/quakesettings/src/content/headsets/apple-airpods-pro-2nd-gen.yaml
headsets,astro-a50-wireless,Astro A50 Wireless,Astro,,/home/user/quakesettings/src/content/headsets/astro-a50-wireless.yaml
headsets,audio-technica-ath-m50x,Audio-Technica ATH-M50x,Audio-Technica,,/home/user/quakesettings/src/content/headsets/audio-technica-ath-m50x.yaml
headsets,beyerdynamic-dt-700-pro-x,Beyerdynamic DT 700 Pro X,Beyerdynamic,,/home/user/quakesettings/src/content/headsets/beyerdynamic-dt-700-pro-x.yaml
headsets,beyerdynamic-dt-770-pro,Beyerdynamic DT 770 Pro,Beyerdynamic,https://www.amazon.com/dp/B0016MNAAI?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/beyerdynamic-dt-770-pro.yaml
headsets,beyerdynamic-dt-990-pro,Beyerdynamic DT 990 Pro,Beyerdynamic,https://www.amazon.com/dp/B0011UB9CQ?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/beyerdynamic-dt-990-pro.yaml
headsets,beyerdynamic-dt990-pro,Beyerdynamic DT 990 Pro,Beyerdynamic,,/home/user/quakesettings/src/content/headsets/beyerdynamic-dt990-pro.yaml
headsets,creative-fatal1ty,Creative Fatal1ty,Creative,,/home/user/quakesettings/src/content/headsets/creative-fatal1ty.yaml
headsets,drop-sennheiser-pc37x,Drop + Sennheiser PC37X,Sennheiser,,/home/user/quakesettings/src/content/headsets/drop-sennheiser-pc37x.yaml
headsets,havit-h2002bg,Havit H2002BG,Havit,,/home/user/quakesettings/src/content/headsets/havit-h2002bg.yaml
headsets,hyperx-cloud-alpha,HyperX Cloud Alpha,HyperX,https://www.amazon.com/dp/B074NBSF9N?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/hyperx-cloud-alpha.yaml
headsets,hyperx-cloud-alpha-s,HyperX Cloud Alpha S,HyperX,https://www.amazon.com/dp/B074NBSF9N?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/hyperx-cloud-alpha-s.yaml
headsets,hyperx-cloud-alpha-wireless,HyperX Cloud Alpha Wireless,HyperX,https://www.amazon.com/dp/B074NBSF9N?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/hyperx-cloud-alpha-wireless.yaml
headsets,hyperx-cloud-ii,HyperX Cloud II,HyperX,https://www.amazon.com/dp/B00SAYCXWG?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/hyperx-cloud-ii.yaml
headsets,hyperx-cloud-mix,HyperX Cloud MIX,HyperX,,/home/user/quakesettings/src/content/headsets/hyperx-cloud-mix.yaml
headsets,hyperx-cloud-stinger-2,HyperX Cloud Stinger 2,HyperX,,/home/user/quakesettings/src/content/headsets/hyperx-cloud-stinger-2.yaml
headsets,jabra-elite-10-gen-2,Jabra Elite 10 Gen 2,Jabra,,/home/user/quakesettings/src/content/headsets/jabra-elite-10-gen-2.yaml
headsets,logitech-g-pro-headset,Logitech G Pro,Logitech,,/home/user/quakesettings/src/content/headsets/logitech-g-pro-headset.yaml
headsets,logitech-g-pro-x-headset,Logitech G Pro X,Logitech,https://www.amazon.com/dp/B07PDFBJZD?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/logitech-g-pro-x-headset.yaml
headsets,logitech-g-pro-x-wireless-headset,Logitech G Pro X Wireless,Logitech,https://www.amazon.com/dp/B07PDFBJZD?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/logitech-g-pro-x-wireless-headset.yaml
headsets,logitech-g432,Logitech G432,Logitech,,/home/user/quakesettings/src/content/headsets/logitech-g432.yaml
headsets,philips-fidelio-x2,Philips Fidelio X2,Philips,,/home/user/quakesettings/src/content/headsets/philips-fidelio-x2.yaml
headsets,philips-fidelio-x3,Philips Fidelio X3,Philips,,/home/user/quakesettings/src/content/headsets/philips-fidelio-x3.yaml
headsets,philips-sho9554,Philips SHO9554,Philips,,/home/user/quakesettings/src/content/headsets/philips-sho9554.yaml
headsets,razer-blackshark-v2,Razer BlackShark V2,Razer,https://www.amazon.com/dp/B08BQJL6TC?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/razer-blackshark-v2.yaml
headsets,razer-kraken-kitty,Razer Kraken Kitty,Razer,https://www.amazon.com/dp/B07QPQXB2H?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/razer-kraken-kitty.yaml
headsets,sennheiser-cx400,Sennheiser CX400,Sennheiser,,/home/user/quakesettings/src/content/headsets/sennheiser-cx400.yaml
headsets,sennheiser-hd-280-pro,Sennheiser HD 280 Pro,Sennheiser,,/home/user/quakesettings/src/content/headsets/sennheiser-hd-280-pro.yaml
headsets,sennheiser-hd-599,Sennheiser HD 599,Sennheiser,,/home/user/quakesettings/src/content/headsets/sennheiser-hd-599.yaml
headsets,sennheiser-hd-600,Sennheiser HD 600,Sennheiser,https://www.amazon.com/dp/B00004SY4H?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/sennheiser-hd-600.yaml
headsets,sennheiser-hd-660s,Sennheiser HD 660S,Sennheiser,,/home/user/quakesettings/src/content/headsets/sennheiser-hd-660s.yaml
headsets,sennheiser-pc-350,Sennheiser PC 350,Sennheiser,,/home/user/quakesettings/src/content/headsets/sennheiser-pc-350.yaml
headsets,sennheiser-pc37x,Sennheiser PC37X,Sennheiser,,/home/user/quakesettings/src/content/headsets/sennheiser-pc37x.yaml
headsets,sony-mdr-7506,Sony MDR-7506,Sony,,/home/user/quakesettings/src/content/headsets/sony-mdr-7506.yaml
headsets,sony-wh-1000xm4,Sony WH-1000XM4,Sony,,/home/user/quakesettings/src/content/headsets/sony-wh-1000xm4.yaml
headsets,steelseries-arctis-nova-7-wireless,SteelSeries Arctis Nova 7 Wireless,SteelSeries,https://www.amazon.com/dp/B0B15QPX5L?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/steelseries-arctis-nova-7-wireless.yaml
headsets,steelseries-arctis-pro-wireless,SteelSeries Arctis Pro Wireless,SteelSeries,https://www.amazon.com/dp/B079YBKTRN?tag=prosettings-20,/home/user/quakesettings/src/content/headsets/steelseries-arctis-pro-wireless.yaml
headsets,steven-slate-vsx,Steven Slate VSX,Steven Slate,,/home/user/quakesettings/src/content/headsets/steven-slate-vsx.yaml
headsets,technics-eah-a800,Technics EAH-A800,Technics,,/home/user/quakesettings/src/content/headsets/technics-eah-a800.yaml
headsets,yamaha-eph-55,Yamaha EPH-55,Yamaha,,/home/user/quakesettings/src/content/headsets/yamaha-eph-55.yaml
headsets,zon-home-of-victory-headset1,Zon Home of Victory Headset,Home of Victory,,/home/user/quakesettings/src/content/headsets/zon-home-of-victory-headset1.yaml
keyboards,a4tech,A4Tech,A4Tech,,/home/user/quakesettings/src/content/keyboards/a4tech.yaml
keyboards,akko-7th-anniversary-mod-007-pc,Akko MOD007 PC,Akko,,/home/user/quakesettings/src/content/keyboards/akko-7th-anniversary-mod-007-pc.yaml
keyboards,cooler-master-mk730,Cooler Master MK730,Cooler Master,,/home/user/quakesettings/src/content/keyboards/cooler-master-mk730.yaml
keyboards,corsair-k100-air-wireless,Corsair K100 Air Wireless,Corsair,https://www.amazon.com/dp/B0BSQ72GL9?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/corsair-k100-air-wireless.yaml
keyboards,corsair-k55-rgb-pro,Corsair K55 RGB Pro,Corsair,,/home/user/quakesettings/src/content/keyboards/corsair-k55-rgb-pro.yaml
keyboards,corsair-k65-plus-wireless,Corsair K65 Plus Wireless,Corsair,https://www.amazon.com/dp/B0CZ6KM7ZM?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/corsair-k65-plus-wireless.yaml
keyboards,corsair-k95-rgb-platinum,Corsair K95 RGB Platinum,Corsair,https://www.amazon.com/dp/B01N5IISXY?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/corsair-k95-rgb-platinum.yaml
keyboards,dark-project-kd87a,Dark Project KD87A,Dark Project,,/home/user/quakesettings/src/content/keyboards/dark-project-kd87a.yaml
keyboards,das-keyboard-4-ultimate,Das Keyboard 4 Ultimate,Das Keyboard,https://www.amazon.com/dp/B00JLHV6VO?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/das-keyboard-4-ultimate.yaml
keyboards,drunkdeer-a75,DrunkDeer A75,DrunkDeer,,/home/user/quakesettings/src/content/keyboards/drunkdeer-a75.yaml
keyboards,ducky-one-2,Ducky One 2,Ducky,https://www.amazon.com/dp/B07R1P3SCZ?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/ducky-one-2.yaml
keyboards,ducky-one-2-mini,Ducky One 2 Mini,Ducky,https://www.amazon.com/dp/B07R1P3SCZ?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/ducky-one-2-mini.yaml
keyboards,hyperx-alloy-origins,HyperX Alloy Origins,HyperX,https://www.amazon.com/dp/B07YMHGP86?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/hyperx-alloy-origins.yaml
keyboards,keychron-k8,Keychron K8,Keychron,https://www.amazon.com/dp/B0869J52R4?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/keychron-k8.yaml
keyboards,keychron-q3-he-8k,Keychron Q3 HE 8K,Keychron,,/home/user/quakesettings/src/content/keyboards/keychron-q3-he-8k.yaml
keyboards,leopold-fc750r,Leopold FC750R,Leopold,,/home/user/quakesettings/src/content/keyboards/leopold-fc750r.yaml
keyboards,logitech-g-pro,Logitech G Pro,Logitech,https://www.amazon.com/dp/B07QQB9VCV?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/logitech-g-pro.yaml
keyboards,logitech-g413,Logitech G413,Logitech,,/home/user/quakesettings/src/content/keyboards/logitech-g413.yaml
keyboards,logitech-g512,Logitech G512,Logitech,https://www.amazon.com/dp/B07QHSYPMQ?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/logitech-g512.yaml
keyboards,logitech-g512-carbon,Logitech G512 Carbon,Logitech,https://www.amazon.com/dp/B07QHSYPMQ?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/logitech-g512-carbon.yaml
keyboards,logitech-g513,Logitech G513,Logitech,,/home/user/quakesettings/src/content/keyboards/logitech-g513.yaml
keyboards,logitech-g910-orion-spectrum,Logitech G910 Orion Spectrum,Logitech,,/home/user/quakesettings/src/content/keyboards/logitech-g910-orion-spectrum.yaml
keyboards,logitech-g915-tkl,Logitech G915 TKL,Logitech,https://www.amazon.com/dp/B085RLZ1C4?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/logitech-g915-tkl.yaml
keyboards,logitech-k120,Logitech K120,Logitech,,/home/user/quakesettings/src/content/keyboards/logitech-k120.yaml
keyboards,magegee-sky81-gasket,MageGee Sky81 Gasket,MageGee,,/home/user/quakesettings/src/content/keyboards/magegee-sky81-gasket.yaml
keyboards,microsoft,Microsoft Keyboard,Microsoft,,/home/user/quakesettings/src/content/keyboards/microsoft.yaml
keyboards,myria,Myria Keyboard,Myria,,/home/user/quakesettings/src/content/keyboards/myria.yaml
keyboards,nuphy-field75-he,NuPhy Field75 HE,NuPhy,,/home/user/quakesettings/src/content/keyboards/nuphy-field75-he.yaml
keyboards,nuphy-halo65-he,NuPhy Halo65 HE,NuPhy,,/home/user/quakesettings/src/content/keyboards/nuphy-halo65-he.yaml
keyboards,nuphy-halo75,NuPhy Halo75,NuPhy,,/home/user/quakesettings/src/content/keyboards/nuphy-halo75.yaml
keyboards,razer-blackwidow,Razer BlackWidow,Razer,https://www.amazon.com/dp/B08FQPLR5V?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/razer-blackwidow.yaml
keyboards,razer-blackwidow-v3-tenkeyless,Razer BlackWidow V3 Tenkeyless,Razer,https://www.amazon.com/dp/B08FQPLR5V?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/razer-blackwidow-v3-tenkeyless.yaml
keyboards,razer-blackwidow-v4-pro,Razer BlackWidow V4 Pro,Razer,https://www.amazon.com/dp/B0BQ9M18FS?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/razer-blackwidow-v4-pro.yaml
keyboards,razer-cynosa-v2,Razer Cynosa V2,Razer,,/home/user/quakesettings/src/content/keyboards/razer-cynosa-v2.yaml
keyboards,razer-huntsman-mini,Razer Huntsman Mini,Razer,,/home/user/quakesettings/src/content/keyboards/razer-huntsman-mini.yaml
keyboards,razer-huntsman-v2-tenkeyless,Razer Huntsman V2 Tenkeyless,Razer,,/home/user/quakesettings/src/content/keyboards/razer-huntsman-v2-tenkeyless.yaml
keyboards,razer-huntsman-v3-pro,Razer Huntsman V3 Pro,Razer,,/home/user/quakesettings/src/content/keyboards/razer-huntsman-v3-pro.yaml
keyboards,sharkoon-skiller-sgk3,Sharkoon Skiller SGK3,Sharkoon,,/home/user/quakesettings/src/content/keyboards/sharkoon-skiller-sgk3.yaml
keyboards,spc-gear,SPC Gear,SPC,,/home/user/quakesettings/src/content/keyboards/spc-gear.yaml
keyboards,steelseries-6gv2,SteelSeries 6Gv2,SteelSeries,,/home/user/quakesettings/src/content/keyboards/steelseries-6gv2.yaml
keyboards,steelseries-apex-3,SteelSeries Apex 3,SteelSeries,,/home/user/quakesettings/src/content/keyboards/steelseries-apex-3.yaml
keyboards,steelseries-apex-3-tkl,SteelSeries Apex 3 TKL,SteelSeries,,/home/user/quakesettings/src/content/keyboards/steelseries-apex-3-tkl.yaml
keyboards,steelseries-apex-pro,SteelSeries Apex Pro,SteelSeries,https://www.amazon.com/dp/B07SVJJCP3?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/steelseries-apex-pro.yaml
keyboards,steelseries-apex-pro-gen-3,SteelSeries Apex Pro Gen 3,SteelSeries,https://www.amazon.com/dp/B07SVJJCP3?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/steelseries-apex-pro-gen-3.yaml
keyboards,steelseries-apex-pro-mini,SteelSeries Apex Pro Mini,SteelSeries,https://www.amazon.com/dp/B07SVJJCP3?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/steelseries-apex-pro-mini.yaml
keyboards,steelseries-apex-pro-mini-wireless,SteelSeries Apex Pro Mini Wireless,SteelSeries,https://www.amazon.com/dp/B07SVJJCP3?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/steelseries-apex-pro-mini-wireless.yaml
keyboards,steelseries-apex-pro-tkl,SteelSeries Apex Pro TKL,SteelSeries,https://www.amazon.com/dp/B07SVJJCP3?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/steelseries-apex-pro-tkl.yaml
keyboards,steelseries-apex-pro-tkl-gen-3,SteelSeries Apex Pro TKL Gen 3,SteelSeries,https://www.amazon.com/dp/B07SVJJCP3?tag=prosettings-20,/home/user/quakesettings/src/content/keyboards/steelseries-apex-pro-tkl-gen-3.yaml
keyboards,uvi-gear-pride-mini,UVI Gear Pride Mini,UVI,,/home/user/quakesettings/src/content/keyboards/uvi-gear-pride-mini.yaml
keyboards,wooting-60he,Wooting 60HE,Wooting,,/home/user/quakesettings/src/content/keyboards/wooting-60he.yaml
keyboards,wooting-80he,Wooting 80HE,Wooting,,/home/user/quakesettings/src/content/keyboards/wooting-80he.yaml
keyboards,wooting-two-he,Wooting Two HE,Wooting,,/home/user/quakesettings/src/content/keyboards/wooting-two-he.yaml
keyboards,xtrfy-k2-rgb,Xtrfy K2 RGB,Xtrfy,,/home/user/quakesettings/src/content/keyboards/xtrfy-k2-rgb.yaml
keyboards,z-gaming,Z-Gaming,Z-Gaming,,/home/user/quakesettings/src/content/keyboards/z-gaming.yaml
mice,ajazz-aj139-v2-mc,AJAZZ AJ139 V2 MC,AJAZZ,,/home/user/quakesettings/src/content/mice/ajazz-aj139-v2-mc.yaml
mice,ajazz-aj139-v2-pro,AJAZZ AJ139 V2 Pro,AJAZZ,,/home/user/quakesettings/src/content/mice/ajazz-aj139-v2-pro.yaml
mice,ajazz-aj139p-v3-mc,AJAZZ AJ139P V3 MC,AJAZZ,,/home/user/quakesettings/src/content/mice/ajazz-aj139p-v3-mc.yaml
mice,ajazz-nj08,AJAZZ NJ08,AJAZZ,,/home/user/quakesettings/src/content/mice/ajazz-nj08.yaml
mice,akko-dash-max,Akko Dash Max,Akko,,/home/user/quakesettings/src/content/mice/akko-dash-max.yaml
mice,akko-dash-ultra,Akko Dash Ultra,Akko,,/home/user/quakesettings/src/content/mice/akko-dash-ultra.yaml
mice,akko-nest,Akko Nest,Akko,,/home/user/quakesettings/src/content/mice/akko-nest.yaml
mice,arbiter-studio-akitsu-medium,Arbiter Studio Akitsu Medium,Arbiter Studio,,/home/user/quakesettings/src/content/mice/arbiter-studio-akitsu-medium.yaml
mice,arye-rcc-1,ARYE RCC-1,ARYE,,/home/user/quakesettings/src/content/mice/arye-rcc-1.yaml
mice,asus-rog-harpe-ace-aim-lab,ASUS ROG Harpe Ace Aim Lab Edition,ASUS,https://www.amazon.com/dp/B0BYD7M4KZ?tag=prosettings-20,/home/user/quakesettings/src/content/mice/asus-rog-harpe-ace-aim-lab.yaml
mice,asus-rog-harpe-mini-core,ASUS ROG Harpe Mini Core,ASUS,,/home/user/quakesettings/src/content/mice/asus-rog-harpe-mini-core.yaml
mice,asus-rog-keris-ii-ace,ASUS ROG Keris II Ace,ASUS,,/home/user/quakesettings/src/content/mice/asus-rog-keris-ii-ace.yaml
mice,atk-a9-air,ATK A9 Air,ATK,,/home/user/quakesettings/src/content/mice/atk-a9-air.yaml
mice,atk-a9-ultimate,ATK A9 Ultimate,ATK,,/home/user/quakesettings/src/content/mice/atk-a9-ultimate.yaml
mice,atk-a9-ultra-max-2-0,ATK A9 Ultra Max 2.0,ATK,,/home/user/quakesettings/src/content/mice/atk-a9-ultra-max-2-0.yaml
mice,atk-f1-v2-extreme,ATK F1 V2 Extreme,ATK,,/home/user/quakesettings/src/content/mice/atk-f1-v2-extreme.yaml
mice,atk-f1-v2-ultimate,ATK F1 V2 Ultimate,ATK,,/home/user/quakesettings/src/content/mice/atk-f1-v2-ultimate.yaml
mice,atk-f1-v2-ultra-max,ATK F1 V2 Ultra Max,ATK,,/home/user/quakesettings/src/content/mice/atk-f1-v2-ultra-max.yaml
mice,atk-ghost-extreme,ATK GHOST Extreme,ATK,,/home/user/quakesettings/src/content/mice/atk-ghost-extreme.yaml
mice,atk-ghost-ultimate,ATK GHOST Ultimate,ATK,,/home/user/quakesettings/src/content/mice/atk-ghost-ultimate.yaml
mice,atk-u2-v2-mini,ATK U2 V2 Mini,ATK,,/home/user/quakesettings/src/content/mice/atk-u2-v2-mini.yaml
mice,atk-u2-v2-ultimate,ATK U2 V2 Ultimate,ATK,,/home/user/quakesettings/src/content/mice/atk-u2-v2-ultimate.yaml
mice,atk-x1-v2-extreme,ATK X1 V2 Extreme,ATK,,/home/user/quakesettings/src/content/mice/atk-x1-v2-extreme.yaml
mice,atk-x1-v2-ultimate,ATK X1 V2 Ultimate,ATK,,/home/user/quakesettings/src/content/mice/atk-x1-v2-ultimate.yaml
mice,atk-x1-v2-ultra-max,ATK X1 V2 Ultra Max,ATK,,/home/user/quakesettings/src/content/mice/atk-x1-v2-ultra-max.yaml
mice,atk-y9-pro-max,ATK Y9 Pro Max,ATK,,/home/user/quakesettings/src/content/mice/atk-y9-pro-max.yaml
mice,atk-y9-ultimate,ATK Y9 Ultimate,ATK,,/home/user/quakesettings/src/content/mice/atk-y9-ultimate.yaml
mice,atk-z1-v2-ultimate,ATK Z1 V2 Ultimate,ATK,,/home/user/quakesettings/src/content/mice/atk-z1-v2-ultimate.yaml
mice,attack-shark-r6,Attack Shark R6,Attack Shark,,/home/user/quakesettings/src/content/mice/attack-shark-r6.yaml
mice,attack-shark-v3,Attack Shark V3,Attack Shark,,/home/user/quakesettings/src/content/mice/attack-shark-v3.yaml
mice,attack-shark-v6,Attack Shark V6,Attack Shark,,/home/user/quakesettings/src/content/mice/attack-shark-v6.yaml
mice,attack-shark-v8,Attack Shark V8,Attack Shark,,/home/user/quakesettings/src/content/mice/attack-shark-v8.yaml
mice,attack-shark-x8-ultimate,Attack Shark X8 Ultimate,Attack Shark,,/home/user/quakesettings/src/content/mice/attack-shark-x8-ultimate.yaml
mice,aula-x9,AULA X9,AULA,,/home/user/quakesettings/src/content/mice/aula-x9.yaml
mice,aula-x9-pro,AULA X9 Pro,AULA,,/home/user/quakesettings/src/content/mice/aula-x9-pro.yaml
mice,aula-x9-ultra,AULA X9 Ultra,AULA,,/home/user/quakesettings/src/content/mice/aula-x9-ultra.yaml
mice,be-quiet-dark-perk-ergo,be quiet! Dark Perk Ergo,be quiet!,,/home/user/quakesettings/src/content/mice/be-quiet-dark-perk-ergo.yaml
mice,be-quiet-dark-perk-sym,be quiet! Dark Perk Sym,be quiet!,,/home/user/quakesettings/src/content/mice/be-quiet-dark-perk-sym.yaml
mice,cherry-mw5500,Cherry MW5500,Cherry,,/home/user/quakesettings/src/content/mice/cherry-mw5500.yaml
mice,chilkey-glacier-lw-8k-l,Chilkey Glacier LW 8K L,Chilkey,,/home/user/quakesettings/src/content/mice/chilkey-glacier-lw-8k-l.yaml
mice,cooler-master-mm712,Cooler Master MM712,Cooler Master,https://www.amazon.com/dp/B0B6CW7S85?tag=prosettings-20,/home/user/quakesettings/src/content/mice/cooler-master-mm712.yaml
mice,coolm0dz-qt1p,cOoLm0Dz Qt1p,cOoLm0Dz,,/home/user/quakesettings/src/content/mice/coolm0dz-qt1p.yaml
mice,corsair-ironclaw-wireless-se,Corsair Ironclaw Wireless SE,Corsair,,/home/user/quakesettings/src/content/mice/corsair-ironclaw-wireless-se.yaml
mice,corsair-sabre-rgb-pro-wireless,Corsair Sabre RGB Pro Wireless,Corsair,,/home/user/quakesettings/src/content/mice/corsair-sabre-rgb-pro-wireless.yaml
mice,corsair-sabre-v2-pro,Corsair Sabre v2 Pro,Corsair,,/home/user/quakesettings/src/content/mice/corsair-sabre-v2-pro.yaml
mice,corsair-sabre-v2-pro-cf,Corsair Sabre v2 Pro CF,Corsair,,/home/user/quakesettings/src/content/mice/corsair-sabre-v2-pro-cf.yaml
mice,corsair-sabre-v2-pro-mg,Corsair Sabre v2 Pro MG,Corsair,,/home/user/quakesettings/src/content/mice/corsair-sabre-v2-pro-mg.yaml
mice,crdrako-ko-one,CRDRAKO KO-ONE,CRDRAKO,,/home/user/quakesettings/src/content/mice/crdrako-ko-one.yaml
mice,dareu-a950-gm,Dareu A950 GM,Dareu,,/home/user/quakesettings/src/content/mice/dareu-a950-gm.yaml
mice,dareu-ae7-pro,Dareu AE7 Pro,Dareu,,/home/user/quakesettings/src/content/mice/dareu-ae7-pro.yaml
mice,delux-m400,Delux M400,Delux,,/home/user/quakesettings/src/content/mice/delux-m400.yaml
mice,dream-machines-dm9-skill-wired,Dream Machines DM9 Skill Wired,Dream Machines,,/home/user/quakesettings/src/content/mice/dream-machines-dm9-skill-wired.yaml
mice,dream-machines-dm9-skill-wireless,Dream Machines DM9 Skill Wireless,Dream Machines,,/home/user/quakesettings/src/content/mice/dream-machines-dm9-skill-wireless.yaml
mice,elecom-vm800,ELECOM VM800,ELECOM,,/home/user/quakesettings/src/content/mice/elecom-vm800.yaml
mice,elecom-vm800l,ELECOM VM800L,ELECOM,,/home/user/quakesettings/src/content/mice/elecom-vm800l.yaml
mice,endgame-gear-op1-8k,Endgame Gear OP1 8K,Endgame Gear,,/home/user/quakesettings/src/content/mice/endgame-gear-op1-8k.yaml
mice,endgame-gear-xm2w,Endgame Gear XM2w,Endgame Gear,,/home/user/quakesettings/src/content/mice/endgame-gear-xm2w.yaml
mice,epomaker-carbon-x,Epomaker Carbon X,Epomaker,,/home/user/quakesettings/src/content/mice/epomaker-carbon-x.yaml
mice,eweadn-a7,EWEADN A7,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-a7.yaml
mice,eweadn-a7-pro,EWEADN A7 Pro,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-a7-pro.yaml
mice,eweadn-s7,EWEADN S7,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s7.yaml
mice,eweadn-s7-max,EWEADN S7 Max,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s7-max.yaml
mice,eweadn-s7-pro,EWEADN S7 Pro,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s7-pro.yaml
mice,eweadn-s7-ultra,EWEADN S7 Ultra,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s7-ultra.yaml
mice,eweadn-s9-max,EWEADN S9 Max,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s9-max.yaml
mice,eweadn-s9-v2-pro,EWEADN S9 V2 Pro,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s9-v2-pro.yaml
mice,eweadn-s9-v2-ultra,EWEADN S9 V2 Ultra,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s9-v2-ultra.yaml
mice,eweadn-s9-pro,EWEADN S9+ Pro,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s9-pro.yaml
mice,eweadn-s9-ultra,EWEADN S9+ Ultra,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-s9-ultra.yaml
mice,eweadn-z7,EWEADN Z7,EWEADN,,/home/user/quakesettings/src/content/mice/eweadn-z7.yaml
mice,finalmouse-ultralightx-cheetah,Finalmouse UltralightX Cheetah,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ultralightx-cheetah.yaml
mice,finalmouse-ultralightx-lion-m,Finalmouse UltralightX Lion M,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ultralightx-lion-m.yaml
mice,finalmouse-ulx-frostlord-classic,Finalmouse ULX Frostlord Classic,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ulx-frostlord-classic.yaml
mice,finalmouse-ulx-frostlord-medium,Finalmouse ULX Frostlord Medium,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ulx-frostlord-medium.yaml
mice,finalmouse-ulx-frostlord-small,Finalmouse ULX Frostlord Small,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ulx-frostlord-small.yaml
mice,finalmouse-ulx-sakura-classic,Finalmouse ULX Sakura Classic,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ulx-sakura-classic.yaml
mice,finalmouse-ulx-sakura-medium,Finalmouse ULX Sakura Medium,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ulx-sakura-medium.yaml
mice,finalmouse-ulx-sakura-small,Finalmouse ULX Sakura Small,Finalmouse,,/home/user/quakesettings/src/content/mice/finalmouse-ulx-sakura-small.yaml
mice,flick-edge,Flick Edge,Flick,,/home/user/quakesettings/src/content/mice/flick-edge.yaml
mice,flickshot-evora-pro,Flickshot Evora Pro,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-evora-pro.yaml
mice,flickshot-evora-pro-fingertip,Flickshot Evora Pro Fingertip,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-evora-pro-fingertip.yaml
mice,flickshot-evora-pro-fingertip-lhd,Flickshot Evora Pro Fingertip LHD,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-evora-pro-fingertip-lhd.yaml
mice,flickshot-evora-pro-lhd,Flickshot Evora Pro LHD,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-evora-pro-lhd.yaml
mice,flickshot-one-pro-medium-lhd,Flickshot One Pro Medium LHD,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-one-pro-medium-lhd.yaml
mice,flickshot-one-pro-small,Flickshot One Pro Small,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-one-pro-small.yaml
